time,HIA_U_cntl,SWBGT_U_cntl,DISCOIS_U_cntl,TSA_U_cntl,RH2M_cntl,TG_U_cntl,HIA_U_traffic,SWBGT_U_traffic,DISCOIS_U_traffic,TSA_U_traffic,RH2M_traffic,TG_U_traffic
2022-02-17 19:00:00,5.4960375,9.910208,4.5677876,278.64603,80.40836,277.68063,5.7032475,10.023742,4.716743,278.85324,79.150444,278.0365
2022-02-17 20:00:00,5.265115,9.865004,4.503118,278.4151,84.16426,277.63702,5.646961,10.021978,4.711134,278.79697,80.30069,277.98624
2022-02-17 21:00:00,5.003793,9.828849,4.4557514,278.15378,88.97652,277.6446,5.557496,9.934176,4.600216,278.7075,79.76073,277.93524
2022-02-17 22:00:00,4.922498,9.824121,4.4512777,278.0725,90.69554,277.61105,5.456735,9.879518,4.5284934,278.60672,80.39077,277.8722
2022-02-17 23:00:00,4.885365,9.810142,4.4341073,278.03537,91.13889,277.64752,5.4280148,9.887809,4.5371246,278.578,81.24707,277.88663
2022-02-18 00:00:00,5.045283,9.920138,4.5729737,278.19528,90.68952,277.82645,5.5357146,10.113972,4.8187976,278.6857,85.28012,278.12918
2022-02-18 01:00:00,5.173264,9.918263,4.5689983,278.32327,87.73944,277.86017,5.2991853,9.997193,4.6692934,278.4492,87.188896,278.10855
2022-02-18 02:00:00,4.8079557,9.632309,4.204541,277.95795,87.67385,277.76602,4.885601,9.685564,4.2725224,278.0356,87.47114,277.94675
2022-02-18 03:00:00,5.572498,10.152202,4.866983,278.7225,85.54951,278.19547,5.652186,10.205416,4.9346805,278.8022,85.30153,278.34952
2022-02-18 04:00:00,5.8379602,10.709879,5.56734,278.98795,95.19163,278.88965,6.043985,10.867581,5.761902,279.19397,94.95287,279.11047
2022-02-18 05:00:00,6.7691717,11.560606,6.611568,279.91916,97.59339,279.72034,7.0274305,11.767406,6.8611455,280.17743,97.40772,279.9747
2022-02-18 06:00:00,8.898269,12.488042,7.7978826,282.04828,78.1655,280.16357,9.054236,12.588048,7.9236956,282.20422,77.60185,280.36215
2022-02-18 07:00:00,7.943279,11.576194,6.701087,281.0933,74.57967,279.11234,8.008066,11.62191,6.758871,281.15808,74.46431,279.2948
2022-02-18 08:00:00,7.49483,11.377138,6.4298506,280.64484,78.25244,280.64392,7.583287,11.439285,6.508223,280.73328,78.07352,280.8551
2022-02-18 09:00:00,7.77637,11.305726,6.387657,280.92636,71.19858,281.03763,7.8484583,11.353839,6.449597,280.99844,71.022964,281.2626
2022-02-18 10:00:00,7.869491,11.787161,6.922696,281.0195,81.00501,281.33438,7.9444647,11.843914,6.992864,281.09445,80.931404,281.57883
2022-02-18 11:00:00,7.626561,11.773812,6.886981,280.77655,85.38497,280.924,7.694953,11.829164,6.95465,280.84494,85.388596,281.19186
2022-02-18 12:00:00,6.783807,10.8121195,5.7230253,279.9338,77.98878,280.83246,6.849751,10.865781,5.7903476,279.99976,78.053635,281.07657
2022-02-18 13:00:00,6.5982995,10.455914,5.300689,279.7483,72.43716,279.9687,6.65743,10.503175,5.360716,279.80743,72.50003,280.21176
2022-02-18 14:00:00,6.3777103,9.829743,4.5836687,279.5277,60.264416,278.86542,6.436847,9.876145,4.6436415,279.58685,60.358967,279.09927
2022-02-18 15:00:00,6.266828,9.951726,4.6969094,279.41684,65.6647,278.25464,6.327886,9.993261,4.7516727,279.47787,65.57251,278.50607
2022-02-18 16:00:00,5.7235646,9.440859,4.0521555,278.87357,62.554455,277.01566,5.7921185,9.487229,4.1139984,278.9421,62.46491,277.28262
2022-02-18 17:00:00,4.9195943,8.892346,3.318964,278.06958,63.434944,276.42496,4.9956155,8.951026,3.3961537,278.14563,63.553764,276.71976
2022-02-18 18:00:00,4.327278,8.597888,2.9023788,277.47726,67.383766,276.16714,4.4106197,8.66243,2.9876373,277.5606,67.51659,276.44662
2022-02-18 19:00:00,4.396422,8.522366,2.8241577,277.54642,63.567787,276.00073,4.481534,8.584507,2.907058,277.63153,63.609684,276.26147
2022-02-18 20:00:00,4.5597916,8.756631,3.1152015,277.70978,67.10426,275.9653,4.643685,8.81711,3.1955879,277.79367,67.09756,276.20087
2022-02-18 21:00:00,4.2347765,8.722521,3.042265,277.38477,73.270874,275.87042,4.3077064,8.775738,3.112631,277.4577,73.26014,276.09576
2022-02-18 22:00:00,3.71365,8.470474,2.698614,276.86365,77.39212,275.6972,3.7832446,8.521566,2.7662113,276.93326,77.383026,275.9198
2022-02-18 23:00:00,3.9743962,8.667824,2.9590209,277.1244,77.53579,276.05002,4.0526457,8.724497,3.033758,277.20264,77.49391,276.25064
2022-02-19 00:00:00,4.214945,8.866429,3.2190835,277.36496,78.153305,276.10196,4.2847724,8.91666,3.2850652,277.43478,78.09749,276.2722
2022-02-19 01:00:00,3.9858887,8.533106,2.792052,277.1359,73.051,275.61044,4.0426116,8.5732355,2.8454359,277.1926,73.00876,275.76874
2022-02-19 02:00:00,3.8031223,8.424712,2.6456966,276.95312,73.845505,275.46536,3.8647273,8.4673395,2.7025476,277.01474,73.76896,275.5957
2022-02-19 03:00:00,3.6755714,8.33751,2.5291953,276.82556,74.03591,275.08197,3.7301657,8.373946,2.5779715,276.88016,73.92632,275.2052
2022-02-19 04:00:00,3.3856404,8.091618,2.2039764,276.53564,72.90437,274.9112,3.4426067,8.12886,2.2541833,276.59262,72.772385,275.01465
2022-02-19 05:00:00,3.1942554,7.9993505,2.0767817,276.34427,74.43576,274.8744,3.2542138,8.037313,2.127995,276.4042,74.251396,274.99124
2022-02-19 06:00:00,3.2764564,8.196302,2.3332937,276.42645,78.952995,275.38837,3.3847718,8.261534,2.4203095,276.53476,78.47541,275.56058
2022-02-19 07:00:00,2.968446,8.250847,2.4142396,276.11844,88.40446,275.15414,3.239863,8.408117,2.61746,276.38986,86.83272,275.42163
2022-02-19 08:00:00,2.7274137,8.171736,2.3214889,275.8774,91.89943,276.3429,2.9847243,8.381412,2.5978842,276.13474,92.379814,276.71024
2022-02-19 09:00:00,3.6204166,8.821451,3.165675,276.77042,90.87667,276.98486,3.899624,8.972011,3.3562922,277.04962,88.86244,277.314
2022-02-19 10:00:00,3.7890887,8.942191,3.3213022,276.9391,90.59968,277.13025,3.890723,9.016174,3.4166107,277.0407,90.46931,277.43338
2022-02-19 11:00:00,3.8101025,8.875417,3.2295554,276.9601,87.97122,277.06384,3.9006906,8.942287,3.3162313,277.0507,87.90048,277.38742
2022-02-19 12:00:00,3.8437762,8.995613,3.3912082,276.99377,90.960304,278.37857,3.949372,9.073977,3.4920998,277.09937,90.86738,278.71292
2022-02-19 13:00:00,4.8081,9.772634,4.3875465,277.9581,91.81819,279.36914,4.9152527,9.856393,4.4936967,278.06525,91.80868,279.70038
2022-02-19 14:00:00,5.238879,9.867955,4.5062084,278.3889,84.829414,278.92978,5.3262324,9.935433,4.5922585,278.47623,84.827065,279.25394
2022-02-19 15:00:00,5.2385435,9.6582575,4.2479415,278.38855,78.82202,278.23904,5.3289886,9.725128,4.3343115,278.47897,78.77184,278.59796
2022-02-19 16:00:00,5.0394444,9.597706,4.1641006,278.18945,81.4451,277.69888,5.151886,9.677074,4.266603,278.30188,81.25997,278.08627
2022-02-19 17:00:00,4.7125745,9.504041,4.039814,277.86258,86.05272,277.2661,4.8424897,9.593963,4.1552253,277.9925,85.75461,277.6842
2022-02-19 18:00:00,4.165154,9.084759,3.4989812,277.31516,86.05029,276.82974,4.2897396,9.173453,3.6136942,277.43973,85.85456,277.23004
2022-02-19 19:00:00,3.9714708,9.070435,3.4861171,277.12146,90.22251,276.7476,4.114277,9.171947,3.61645,277.26428,89.958824,277.12988
2022-02-19 20:00:00,4.039799,9.143722,3.5819526,277.1898,90.86764,276.91714,4.2261524,9.262955,3.733792,277.37616,90.10385,277.26886
2022-02-19 21:00:00,4.2289085,9.354555,3.8572443,277.3789,92.857864,277.19968,4.5764313,9.550867,4.103384,277.72644,90.6016,277.57678
2022-02-19 22:00:00,4.7609134,9.800355,4.426425,277.91092,93.73686,277.67752,5.06346,10.0044775,4.6822677,278.21347,92.72425,278.06296
2022-02-19 23:00:00,5.6561756,10.535766,5.3502088,278.80618,94.4194,278.38608,5.915252,10.720264,5.5785103,279.06525,93.76834,278.7288
2022-02-20 00:00:00,6.1666546,11.154602,6.12273,279.31665,100.0,279.183,6.7484555,11.636617,6.7065954,279.89847,100.0,279.7035
2022-02-20 01:00:00,7.2316785,12.041113,7.191533,280.38168,100.0,280.1046,8.107428,12.784111,8.070389,281.25742,100.0,280.80554
2022-02-20 02:00:00,8.956734,13.181431,8.549123,282.10672,92.532845,280.9896,9.546831,13.587057,9.032102,282.69684,90.442314,281.46988
2022-02-20 03:00:00,9.704948,13.496851,8.953026,282.85495,85.68509,281.42743,9.899594,13.630125,9.113835,283.0496,85.05111,281.7165
2022-02-20 04:00:00,9.93251,13.750984,9.2425375,283.08252,86.990814,281.83057,10.039611,13.826357,9.33253,283.1896,86.67146,282.0311
2022-02-20 05:00:00,10.154467,14.088986,9.616098,283.30447,90.05798,282.2825,10.2248125,14.140197,9.67624,283.37482,89.86632,282.43344
2022-02-20 06:00:00,10.676706,14.444532,10.037214,283.8267,88.14858,282.66623,10.732112,14.485624,10.085276,283.8821,88.01473,282.8119
2022-02-20 07:00:00,10.995806,14.954328,10.586098,284.1458,92.67255,283.18954,11.048486,14.995969,10.633548,284.1985,92.576126,283.34393
2022-02-20 08:00:00,11.276542,14.96691,10.632413,284.42654,88.171364,283.37814,11.330154,15.010386,10.682159,284.48016,88.106445,283.5507
2022-02-20 09:00:00,11.431279,14.800289,10.493299,284.58127,82.48047,283.40756,11.490619,14.848715,10.549285,284.64062,82.43429,283.60428
2022-02-20 10:00:00,11.663486,15.022366,10.743159,284.81348,82.89977,283.76938,11.730237,15.077718,10.806684,284.88025,82.85804,283.9703
2022-02-20 11:00:00,12.042186,15.482065,11.239744,285.1922,85.284744,284.65176,12.109873,15.538713,11.303901,285.2599,85.23421,284.87332
2022-02-20 12:00:00,12.580246,16.058676,11.864614,285.73026,87.06045,284.82712,12.650994,16.119648,11.932424,285.801,87.01975,285.0517
2022-02-20 13:00:00,12.436633,16.01653,11.802819,285.58664,88.577965,284.84766,12.503466,16.07481,11.867434,285.65347,88.54768,285.08466
2022-02-20 14:00:00,12.094384,15.610665,11.369244,285.2444,86.77681,284.2831,12.160108,15.669498,11.434865,285.31012,86.78908,284.52032
2022-02-20 15:00:00,9.734777,13.469313,8.927867,282.88477,84.57602,282.507,9.790654,13.518414,8.985391,282.94064,84.62543,282.75372
2022-02-20 16:00:00,8.076834,11.836726,6.99945,281.22684,78.26503,280.75443,8.134611,11.885875,7.0595436,281.2846,78.34321,281.00568
2022-02-20 17:00:00,6.622364,10.411125,5.253783,279.77237,70.7943,278.9716,6.68162,10.459675,5.3153534,279.83163,70.89429,279.2332
2022-02-20 18:00:00,6.022753,9.621646,4.2984476,279.17276,61.574493,277.77432,6.0908012,9.674899,4.3675275,279.2408,61.682037,278.02872
2022-02-20 19:00:00,5.6383257,9.372894,3.9639075,278.78833,62.37763,277.17203,5.707588,9.426958,4.0343513,278.85757,62.489365,277.40933
2022-02-20 20:00:00,4.8813615,9.019166,3.4583154,278.03137,67.971275,276.59842,4.94827,9.064012,3.5182161,278.09827,67.856804,276.81073
2022-02-20 21:00:00,4.9589353,9.17066,3.6433969,278.10895,70.7487,276.67065,5.0224633,9.216846,3.7041514,278.17245,70.73192,276.88165
2022-02-20 22:00:00,4.6992364,8.89545,3.2931914,277.84924,68.23253,276.28806,4.7579403,8.939797,3.3516366,277.90793,68.28124,276.48767
2022-02-20 23:00:00,4.3403096,8.624623,2.935224,277.4903,67.91307,276.03433,4.3970556,8.666642,2.990996,277.54706,67.9429,276.20953
2022-02-21 00:00:00,4.6695876,8.822379,3.2049046,277.81958,66.69504,276.1204,4.7237206,8.861427,3.2567706,277.87372,66.69152,276.26868
2022-02-21 01:00:00,4.856529,8.91039,3.330349,278.00653,65.299706,276.26758,4.902807,8.943203,3.3740191,278.0528,65.282074,276.40594
2022-02-21 02:00:00,4.9916043,8.992316,3.4420745,278.1416,64.84282,276.6307,5.032012,9.0216465,3.480939,278.182,64.84717,276.73398
2022-02-21 03:00:00,5.3792396,9.32254,3.8690393,278.52924,66.252655,276.90106,5.407296,9.342902,3.895859,278.55728,66.24981,276.98874
2022-02-21 04:00:00,6.011227,9.873279,4.5736074,279.16122,68.642136,277.54828,6.0348763,9.890677,4.5962367,279.18488,68.63822,277.62408
2022-02-21 05:00:00,6.5333543,10.403454,5.2340784,279.68335,72.351845,278.04108,6.5536375,10.418579,5.253479,279.70364,72.345764,278.11023
2022-02-21 06:00:00,7.129491,11.212192,6.2096744,280.27948,81.29642,278.89676,7.1479354,11.22621,6.2271824,280.29794,81.28318,278.9796
2022-02-21 07:00:00,7.677436,11.521451,6.609231,280.82742,78.271095,279.3818,7.700518,11.539516,6.631675,280.85052,78.26837,279.48743
2022-02-21 08:00:00,8.082423,11.923199,7.094291,281.23242,80.2,280.72754,8.111845,11.946612,7.123045,281.26184,80.19808,280.8574
2022-02-21 09:00:00,8.827832,12.1040745,7.3878913,281.97784,70.824745,281.64853,8.863662,12.132896,7.423409,282.01367,70.84362,281.80603
2022-02-21 10:00:00,9.359499,12.502666,7.883601,282.5095,70.42987,282.64362,9.40527,12.539329,7.928503,282.55527,70.44414,282.8185
2022-02-21 11:00:00,9.83099,13.159369,8.624112,282.981,76.39287,283.719,9.878844,13.199693,8.672258,283.02884,76.42359,283.9161
2022-02-21 12:00:00,10.377606,13.240719,8.800151,283.52762,69.0297,283.5275,10.427749,13.28369,8.85149,283.57776,69.091736,283.72662
2022-02-21 13:00:00,10.4343815,13.124542,8.6990795,283.58438,65.78217,283.3488,10.486437,13.168273,8.751736,283.63644,65.83911,283.56
2022-02-21 14:00:00,10.324278,12.982626,8.539892,283.47427,64.656044,282.8746,10.383507,13.030246,8.597933,283.5335,64.68419,283.1073
2022-02-21 15:00:00,9.964918,12.719985,8.212341,283.11493,65.00681,281.64932,10.0334635,12.773234,8.277977,283.18347,65.00632,281.92743
2022-02-21 16:00:00,9.067492,12.159375,7.4853024,282.2175,67.909256,280.188,9.15611,12.221776,7.56424,282.30612,67.77095,280.4952
2022-02-21 17:00:00,8.04084,11.349193,6.4749465,281.19083,67.4086,279.24588,8.151951,11.4265785,6.574275,281.30194,67.2387,279.58902
2022-02-21 18:00:00,7.482305,11.043668,6.0637054,280.6323,70.30051,278.86127,7.6593833,11.157393,6.2118325,280.8094,69.778625,279.2281
2022-02-21 19:00:00,6.9309936,10.986695,5.9355083,280.081,79.52915,278.41763,7.2801075,11.18748,6.195957,280.4301,77.718636,278.84473
2022-02-21 20:00:00,6.010127,10.683891,5.5319953,279.16013,90.70326,278.3535,6.6654506,11.110808,6.064041,279.81546,88.13188,278.9151
2022-02-21 21:00:00,5.7379894,10.581481,5.406333,278.888,93.86656,278.27023,6.280245,11.029626,5.9608545,279.43024,94.16494,278.89667
2022-02-21 22:00:00,5.580655,10.421496,5.2058887,278.73065,92.91428,278.15106,6.1900344,10.900914,5.801453,279.34003,92.67062,278.81427
2022-02-21 23:00:00,5.449736,10.307558,5.0630608,278.59973,92.64068,277.9334,6.1976624,10.723344,5.583007,279.34766,87.740135,278.51068
2022-02-22 00:00:00,5.2532315,10.13909,4.8511515,278.40323,92.28065,278.3348,6.0464177,10.4558935,5.253951,279.1964,83.73457,278.82428
2022-02-22 01:00:00,5.62133,10.526545,5.339544,278.77133,94.94225,278.7425,6.142688,10.897474,5.797624,279.2927,93.604805,279.27997
2022-02-22 02:00:00,6.035438,10.847988,5.7373486,279.18542,94.608765,279.04785,6.619783,11.258729,6.241935,279.76978,92.9403,279.55542
2022-02-22 03:00:00,6.399355,11.186665,6.1547556,279.54935,95.76316,279.44775,6.893395,11.558241,6.607286,280.0434,94.90146,279.92578
2022-02-22 04:00:00,6.8310366,11.589421,6.6459446,279.98105,97.01838,279.8623,7.2665167,11.935215,7.0627646,280.4165,96.62847,280.31287
2022-02-22 05:00:00,7.2902017,11.907847,7.029973,280.44022,95.456245,280.1809,7.773343,12.267901,7.4627137,280.92334,94.43038,280.6217
2022-02-22 06:00:00,7.9630775,12.314418,7.522983,281.11307,91.765305,280.5051,8.476398,12.66957,7.9521,281.6264,90.09115,280.96942
2022-02-22 07:00:00,8.691485,12.749683,8.056327,281.8415,87.8408,280.84705,9.583116,13.275342,8.708227,282.73312,83.14125,281.43726
2022-02-22 08:00:00,10.099288,14.024144,9.543328,283.2493,89.700485,282.30234,10.601554,14.370688,9.953716,283.75156,87.969604,282.78546
2022-02-22 09:00:00,10.306945,13.706698,9.246867,283.45694,79.62896,282.3046,10.440733,13.804211,9.364446,283.59073,79.35617,282.63293
2022-02-22 10:00:00,9.139293,12.827808,8.185979,282.2893,81.3629,283.83893,9.231523,12.896348,8.269327,282.38153,81.21289,284.11816
2022-02-22 11:00:00,10.04281,13.053025,8.55388,283.1928,70.63709,284.39578,10.114318,13.107591,8.620662,283.2643,70.58798,284.65872
2022-02-22 12:00:00,10.429073,13.178264,8.749779,283.57907,66.94776,284.55264,10.495033,13.22928,8.812154,283.64502,66.92663,284.80814
2022-02-22 13:00:00,10.323145,12.872022,8.433318,283.47314,62.43117,284.32797,10.386085,12.9197855,8.492476,283.53607,62.41306,284.59015
2022-02-22 14:00:00,10.047575,12.435787,7.955103,283.19757,57.80965,283.07785,10.112006,12.482988,8.014644,283.262,57.78021,283.3516
2022-02-22 15:00:00,9.535007,12.19512,7.6115766,282.685,60.900826,281.7582,9.606938,12.246218,7.6765623,282.75693,60.82645,282.07166
2022-02-22 16:00:00,8.551889,11.814664,7.043819,281.7019,69.12306,280.26642,8.637091,11.876197,7.1215672,281.78708,69.02555,280.5955
2022-02-22 17:00:00,7.6737957,11.238531,6.300842,280.8238,71.47951,279.40112,7.7774043,11.308397,6.3906646,280.9274,71.24376,279.76178
2022-02-22 18:00:00,7.8619,11.266742,6.359244,281.0119,68.690186,279.0048,8.059716,11.389162,6.51987,281.20972,68.01339,279.4006
2022-02-22 19:00:00,7.4084435,11.174179,6.1957765,280.55844,74.91362,278.6738,7.6523323,11.324765,6.3910275,280.80234,73.9742,279.0831
2022-02-22 20:00:00,6.989357,11.01075,5.968174,280.13934,78.98147,278.47714,7.283889,11.187823,6.1967382,280.4339,77.65367,278.89127
2022-02-22 21:00:00,6.7706943,10.83696,5.750194,279.9207,78.8918,278.17984,7.0888963,11.019204,5.9875135,280.2389,77.23276,278.6097
2022-02-22 22:00:00,6.5444016,10.624597,5.4863534,279.6944,77.92741,277.99838,6.841212,10.795837,5.7102365,279.9912,76.428024,278.42413
2022-02-22 23:00:00,6.32419,10.446106,5.260929,279.47418,77.69267,277.94293,6.6230593,10.615799,5.4838266,279.77307,76.11486,278.3423
2022-02-23 00:00:00,6.0595202,10.235852,4.993853,279.20953,77.49535,277.6316,6.420947,10.418361,5.23831,279.57095,74.99282,278.02338
2022-02-23 01:00:00,5.6581535,9.878719,4.5414143,278.80817,76.070496,276.8961,5.9778447,10.030673,4.7483454,279.12784,73.605415,277.27386
2022-02-23 02:00:00,5.063545,9.190797,3.6784112,278.21353,69.09693,276.34125,5.276488,9.296968,3.8263931,278.42648,67.663,276.64685
2022-02-23 03:00:00,4.7021785,8.882581,3.2785804,277.85217,67.785614,275.9255,4.8983583,8.976832,3.41177,278.04837,66.36418,276.20807
2022-02-23 04:00:00,4.37503,8.713032,3.0433457,277.52502,69.8417,275.65372,4.6008906,8.821008,3.1950035,277.7509,68.14328,275.93106
2022-02-23 05:00:00,4.094812,8.5863,2.865445,277.2448,72.22772,275.4523,4.3670425,8.714269,3.0440097,277.51703,70.05657,275.74164
2022-02-23 06:00:00,3.6095862,8.382852,2.5830956,276.75958,77.04192,275.341,4.1421227,8.592222,2.8766208,277.2921,71.34077,275.74838
2022-02-23 07:00:00,3.2774634,8.350474,2.537826,276.42746,84.003075,275.50665,3.7397203,8.625398,2.8988764,276.8897,81.71471,275.95395
2022-02-23 08:00:00,3.569673,8.68513,2.9815266,276.71967,87.73492,278.7872,3.9843767,8.981467,3.366038,277.13437,87.12559,279.30536
2022-02-23 09:00:00,6.2921176,10.595293,5.433263,279.4421,82.32752,281.936,6.926176,10.9720955,5.918434,280.07617,79.25254,282.59216
2022-02-23 10:00:00,9.868767,12.698667,8.172472,283.01877,66.1212,283.3951,10.116176,12.8399315,8.359475,283.26617,65.054375,283.9305
2022-02-23 11:00:00,10.813041,13.366238,9.008567,283.96304,64.67214,284.82028,10.972197,13.4644165,9.135335,284.1222,64.14518,285.28976
2022-02-23 12:00:00,11.476764,13.921368,9.672152,284.62677,65.24203,284.98547,11.598758,14.000566,9.772278,284.74875,64.90417,285.36316
2022-02-23 13:00:00,11.591391,13.960714,9.733803,284.7414,64.27091,284.52344,11.695169,14.027909,9.818906,284.84518,63.98594,284.87347
2022-02-23 14:00:00,11.378889,14.426913,10.127388,284.5289,76.27119,284.7261,11.48451,14.500894,10.216886,284.63452,76.003944,285.0689
2022-02-23 15:00:00,11.322148,14.178681,9.88136,284.47214,72.459236,283.53894,11.420354,14.249329,9.9671755,284.57034,72.27126,283.89432
2022-02-23 16:00:00,10.703542,13.733321,9.338987,283.85355,73.62996,282.27924,10.817593,13.813294,9.437117,283.9676,73.37317,282.6515
2022-02-23 17:00:00,9.920765,12.920698,8.400974,283.07077,69.902115,281.97375,10.048478,13.009799,8.512343,283.1985,69.65112,282.36145
2022-02-23 18:00:00,10.009318,13.00856,8.503918,283.15933,70.26818,281.91138,10.145561,13.102121,8.621046,283.29556,69.964806,282.27887
2022-02-23 19:00:00,9.945916,12.97397,8.458233,283.09592,70.59565,281.74762,10.073467,13.061498,8.567823,283.22348,70.308495,282.08328
2022-02-23 20:00:00,9.736445,13.205931,8.657185,282.88644,78.99175,281.51633,9.850529,13.295569,8.764945,283.00052,78.91156,281.78638
2022-02-23 21:00:00,9.329555,13.159966,8.558117,282.47955,85.18744,281.5919,9.416348,13.228452,8.639796,282.56635,85.10635,281.83533
2022-02-23 22:00:00,8.38163,12.440863,7.691516,281.53162,86.62856,280.8812,8.449691,12.495307,7.757144,281.5997,86.59413,281.10797
2022-02-23 23:00:00,7.330761,11.57808,6.6436944,280.48077,86.43375,280.00604,7.3926477,11.627425,6.704256,280.54263,86.420906,280.21152
2022-02-24 00:00:00,6.8195887,11.099398,6.05758,279.96957,84.662094,279.4932,6.880877,11.146393,6.116086,280.03088,84.61982,279.67105
2022-02-24 01:00:00,6.387525,10.706634,5.5706167,279.53754,83.3037,279.02643,6.44189,10.74697,5.6214137,279.5919,83.24305,279.19427
2022-02-24 02:00:00,5.819374,10.264538,5.0127726,278.96936,83.335724,278.42053,5.8688197,10.3016,5.0598106,279.01883,83.29862,278.5539
2022-02-24 03:00:00,5.1383815,9.472942,4.017828,278.2884,75.661446,277.52728,5.1761312,9.499544,4.052569,278.32614,75.6125,277.649
2022-02-24 04:00:00,4.347229,8.78321,3.124857,277.49722,72.6014,276.6924,4.3821716,8.807529,3.1571412,277.53217,72.561035,276.80453
2022-02-24 05:00:00,4.1379485,8.601377,2.8873253,277.28793,71.71859,276.53345,4.179401,8.6295805,2.9249918,277.3294,71.655304,276.64487
2022-02-24 06:00:00,3.7124033,8.433104,2.651176,276.8624,76.228645,276.37674,3.748903,8.457662,2.6838741,276.8989,76.15581,276.50952
2022-02-24 07:00:00,3.4957662,8.356232,2.5454862,276.64575,78.892075,276.1776,3.5410922,8.386921,2.5862086,276.6911,78.80127,276.3453
2022-02-24 08:00:00,3.8151488,8.465842,2.6976113,276.96515,74.870255,277.70602,3.913536,8.516933,2.7671328,277.06354,74.20581,277.90564
2022-02-24 09:00:00,4.6365333,9.20605,3.6615958,277.78653,78.88717,279.19943,4.7090077,9.256834,3.727929,277.859,78.776825,279.4399
2022-02-24 10:00:00,5.4835196,9.837515,4.479405,278.6335,78.62862,280.76257,5.5547066,9.891549,4.5488615,278.7047,78.62443,281.00812
2022-02-24 11:00:00,5.7771993,9.490322,4.1149597,278.9272,62.848705,280.5445,5.8353796,9.53535,4.173598,278.98538,62.927193,280.80377
2022-02-24 12:00:00,6.010832,9.8618965,4.5608087,279.16083,68.34066,280.74667,6.0741715,9.911537,4.6248264,279.22418,68.413506,281.00748
2022-02-24 13:00:00,6.2700863,9.665141,4.3894734,279.42007,57.947655,280.4885,6.333296,9.714122,4.4530926,279.4833,58.044815,280.75076
2022-02-24 14:00:00,6.5443525,9.968603,4.761148,279.69437,60.738968,279.59604,6.6104903,10.018942,4.826413,279.7605,60.79784,279.86255
2022-02-24 15:00:00,6.4485555,9.912929,4.6848755,279.59854,61.105408,278.7334,6.521155,9.966296,4.7545605,279.67114,61.120758,279.0334
2022-02-24 16:00:00,6.310471,9.870975,4.6161246,279.46048,62.65784,277.40204,6.405716,9.935774,4.701916,279.55573,62.53311,277.72925
2022-02-24 17:00:00,5.5331664,9.379247,3.9545848,278.68317,64.68872,276.76736,5.6592813,9.464443,4.0680637,278.8093,64.50629,277.1334
2022-02-24 18:00:00,4.918965,9.004991,3.446692,278.06897,66.75198,276.5916,5.061347,9.10007,3.5739412,278.21133,66.509056,276.95203
2022-02-24 19:00:00,4.714227,8.988142,3.403492,277.86423,70.665924,276.52438,4.862027,9.085881,3.5338075,278.01202,70.35038,276.8668
2022-02-24 20:00:00,4.7020574,9.026331,3.4475982,277.85205,72.068695,276.4531,4.850944,9.123275,3.5767252,278.00095,71.692,276.7677
2022-02-24 21:00:00,4.4761505,9.259578,3.724961,277.62616,84.14804,276.85867,4.598477,9.346783,3.8377357,277.74847,83.96577,277.152
2022-02-24 22:00:00,4.3639483,9.145728,3.5777593,277.51395,83.28066,276.935,4.457959,9.216134,3.6690772,277.60797,83.25183,277.19934
2022-02-24 23:00:00,5.1589622,9.607305,4.181463,278.30896,79.09186,276.88718,5.269006,9.684786,4.281896,278.419,78.92001,277.1242
2022-02-25 00:00:00,4.83485,9.271426,3.7530324,277.98486,76.412636,276.5997,4.9224234,9.33315,3.8338118,278.07242,76.30079,276.79684
2022-02-25 01:00:00,4.9474015,9.388806,3.9029984,278.0974,77.382515,276.65488,5.033153,9.44787,3.9801676,278.18317,77.2249,276.84036
2022-02-25 02:00:00,4.769861,9.232952,3.7019787,277.91986,76.71214,276.6273,4.842925,9.28384,3.7686555,277.99292,76.60058,276.77307
2022-02-25 03:00:00,4.9176393,9.370745,3.879172,278.06763,77.50857,276.68143,4.9803677,9.413449,3.935024,278.13037,77.378525,276.81406
2022-02-25 04:00:00,4.984927,9.403653,3.9234254,278.13492,76.99245,276.43295,5.0418644,9.442625,3.9743943,278.19186,76.88187,276.55432
2022-02-25 05:00:00,4.68892,9.271869,3.7456741,277.83893,79.675095,276.57654,4.7470293,9.311516,3.79741,277.89703,79.55097,276.6947
2022-02-25 06:00:00,4.8823404,9.4544325,3.9803824,278.03235,80.749084,276.4552,4.949421,9.499188,4.038558,278.09943,80.56864,276.6003
2022-02-25 07:00:00,4.9811935,9.521741,4.067779,278.1312,80.52277,276.35583,5.0726557,9.583353,4.147772,278.22266,80.29388,276.5402
2022-02-25 08:00:00,4.8988843,9.47853,4.010953,278.0489,81.088135,279.12265,5.160222,9.639216,4.2204933,278.3102,79.984665,279.3853
2022-02-25 09:00:00,6.968895,10.690316,5.607806,280.1189,71.23277,280.8398,7.109319,10.772027,5.716369,280.2593,70.602516,281.08368
2022-02-25 10:00:00,8.052888,11.30476,6.430668,281.20288,66.14185,282.06976,8.140384,11.365318,6.50867,281.29037,66.00655,282.31546
2022-02-25 11:00:00,8.773871,11.662801,6.9296856,281.92386,61.84176,282.82758,8.847711,11.715056,6.996649,281.9977,61.76631,283.0912
