day,interval,detid,flow,occ,error,city,speed
2008-05-16,66240,38,240.0,0.0277777777777778,,toulouse,
2008-05-30,22680,38,120.0,0.0166666666666667,,toulouse,
2008-05-23,27540,38,280.0,0.0277777777777778,,toulouse,
2008-05-23,74520,38,260.0,0.0222222222222222,,toulouse,
2008-05-23,77040,38,200.0,0.0222222222222222,,toulouse,
2008-06-27,42840,38,54.0,0.0055555555555555,,toulouse,
2008-05-30,9000,38,100.0,0.0055555555555555,,toulouse,
2008-06-13,80100,38,80.0,0.0055555555555555,,toulouse,
2008-06-27,25200,38,60.0,0.0111111111111111,,toulouse,
2008-05-30,84240,38,0.0,0.0,,toulouse,
2008-05-30,3600,38,80.0,0.0055555555555555,,toulouse,
2008-06-06,69480,38,0.0,0.0,,toulouse,
2008-06-13,6840,38,140.0,0.0111111111111111,,toulouse,
2008-06-27,28800,38,0.0,0.0,,toulouse,
2008-06-27,71100,38,240.0,0.0222222222222222,,toulouse,
2008-06-06,68940,38,120.0,0.0166666666666667,,toulouse,
2008-05-30,8280,38,160.0,0.0111111111111111,,toulouse,
2008-06-27,61740,38,300.0,0.0555555555555556,,toulouse,
2008-05-16,3420,38,80.0,0.0055555555555555,,toulouse,
2008-05-23,59040,38,100.0,0.0055555555555555,,toulouse,
2008-05-16,44820,38,220.0,0.0222222222222222,,toulouse,
2008-06-20,9540,38,60.0,0.0111111111111111,,toulouse,
2008-06-13,36180,38,240.0,0.0333333333333333,,toulouse,
2008-05-23,31860,38,420.0,0.0333333333333333,,toulouse,
2008-05-16,85500,38,200.0,0.0277777777777778,,toulouse,
2008-05-16,77040,38,260.0,0.0333333333333333,,toulouse,
2008-06-06,61200,38,160.0,0.0166666666666667,,toulouse,
2008-06-13,37440,38,240.0,0.0277777777777778,,toulouse,
2008-06-06,37800,38,240.0,0.0333333333333333,,toulouse,
2008-06-20,64620,38,320.0,0.0388888888888889,,toulouse,
2008-05-30,55260,38,200.0,0.0388888888888889,,toulouse,
2008-06-06,65700,38,160.0,0.0166666666666667,,toulouse,
2008-05-16,46620,38,240.0,0.0277777777777778,,toulouse,
2008-05-23,30060,38,240.0,0.0222222222222222,,toulouse,
2008-06-06,65520,38,240.0,0.0277777777777778,,toulouse,
2008-06-20,12420,38,60.0,0.0055555555555555,,toulouse,
2008-06-20,7740,38,160.0,0.0166666666666667,,toulouse,
2008-06-20,63900,38,260.0,0.0666666666666667,,toulouse,
2008-06-06,11700,38,60.0,0.0055555555555555,,toulouse,
2008-06-13,69120,38,220.0,0.0222222222222222,,toulouse,
2008-06-13,27720,38,180.0,0.0166666666666667,,toulouse,
2008-06-13,29520,38,320.0,0.0333333333333333,,toulouse,
2008-06-27,45360,38,160.0,0.0222222222222222,,toulouse,
2008-06-27,22860,38,80.0,0.0111111111111111,,toulouse,
2008-05-23,72180,38,260.0,0.0333333333333333,,toulouse,
2008-06-27,82440,38,320.0,0.0444444444444444,,toulouse,
2008-06-20,14400,38,60.0,0.0055555555555555,,toulouse,
2008-06-20,33480,38,240.0,0.0222222222222222,,toulouse,
2008-05-23,29160,38,540.0,0.0611111111111111,,toulouse,
2008-05-23,66600,38,220.0,0.0277777777777778,,toulouse,
2008-06-27,7380,38,120.0,0.0222222222222222,,toulouse,
2008-06-06,26640,38,120.0,0.0111111111111111,,toulouse,
2008-06-20,25200,38,0.0,0.0,,toulouse,
2008-05-30,68220,38,320.0,0.0666666666666667,,toulouse,
2008-06-27,43740,38,0.0,0.0,,toulouse,
2008-06-13,31500,38,300.0,0.0277777777777778,,toulouse,
2008-06-06,1080,38,140.0,0.0111111111111111,,toulouse,
2008-06-20,72360,38,0.0,0.0,,toulouse,
2008-06-13,5760,38,80.0,0.0055555555555555,,toulouse,
2008-06-13,53100,38,280.0,0.05,,toulouse,
2008-06-20,30060,38,620.0,0.0555555555555556,,toulouse,
2008-05-23,2160,38,140.0,0.0166666666666667,,toulouse,
2008-06-13,49320,38,340.0,0.0388888888888889,,toulouse,
2008-05-30,13140,38,0.0,0.0,,toulouse,
2008-05-23,43740,38,320.0,0.0277777777777778,,toulouse,
2008-06-27,85680,38,220.0,0.0277777777777778,,toulouse,
2008-06-27,27000,38,160.0,0.0666666666666667,,toulouse,
2008-05-23,52740,38,380.0,0.0388888888888889,,toulouse,
2008-06-27,19620,38,80.0,0.0055555555555555,,toulouse,
2008-06-27,20520,38,100.0,0.0055555555555555,,toulouse,
2008-06-13,78840,38,180.0,0.0111111111111111,,toulouse,
2008-05-16,46080,38,280.0,0.0388888888888889,,toulouse,
2008-05-23,1260,38,240.0,0.0333333333333333,,toulouse,
2008-05-16,54900,38,420.0,0.0833333333333333,,toulouse,
2008-06-27,80100,38,260.0,0.0277777777777778,,toulouse,
2008-05-30,35640,38,440.0,0.0722222222222222,,toulouse,
2008-06-06,900,38,220.0,0.0222222222222222,,toulouse,
2008-05-16,53460,38,276.0,0.0944444444444444,,toulouse,
2008-05-16,83880,38,180.0,0.0166666666666667,,toulouse,
2008-06-06,53640,38,200.0,0.0222222222222222,,toulouse,
2008-05-16,78120,38,80.0,0.0055555555555555,,toulouse,
2008-06-27,15480,38,80.0,0.0055555555555555,,toulouse,
2008-05-16,51300,38,260.0,0.0388888888888889,,toulouse,
2008-06-06,40140,38,40.0,0.0166666666666667,,toulouse,
2008-06-06,33660,38,320.0,0.0388888888888889,,toulouse,
2008-05-30,53460,38,180.0,0.0277777777777778,,toulouse,
2008-06-06,41400,38,220.0,0.0277777777777778,,toulouse,
2008-05-16,17820,38,0.0,0.0,,toulouse,
2008-06-06,27540,38,340.0,0.05,,toulouse,
2008-05-30,47160,38,360.0,0.0444444444444444,,toulouse,
2008-05-23,50400,38,180.0,0.0222222222222222,,toulouse,
2008-06-27,11520,38,100.0,0.0055555555555555,,toulouse,
2008-06-27,12600,38,0.0,0.0,,toulouse,
2008-05-23,66780,38,140.0,0.0111111111111111,,toulouse,
2008-06-27,8820,38,120.0,0.0111111111111111,,toulouse,
2008-06-20,10800,38,80.0,0.0055555555555555,,toulouse,
2008-06-06,2520,38,180.0,0.0166666666666667,,toulouse,
2008-05-23,55620,38,300.0,0.0388888888888889,,toulouse,
2008-06-20,18180,38,80.0,0.0111111111111111,,toulouse,
2008-05-30,81180,38,0.0,0.0,,toulouse,
2008-05-30,19620,38,80.0,0.0111111111111111,,toulouse,
2008-05-23,82980,38,300.0,0.0333333333333333,,toulouse,
2008-06-06,52380,38,180.0,0.0166666666666667,,toulouse,
2008-05-30,73080,38,0.0,0.0,,toulouse,
2008-05-16,43200,38,200.0,0.0277777777777778,,toulouse,
2008-05-30,49500,38,280.0,0.0444444444444444,,toulouse,
2008-06-13,60300,38,100.0,0.0111111111111111,,toulouse,
2008-06-13,70200,38,20.0,0.0055555555555555,,toulouse,
2008-06-13,5400,38,60.0,0.0055555555555555,,toulouse,
2008-06-06,34740,38,160.0,0.0222222222222222,,toulouse,
2008-06-20,47340,38,360.0,0.0388888888888889,,toulouse,
2008-05-16,62640,38,260.0,0.0388888888888889,,toulouse,
2008-06-27,66060,38,400.0,0.0833333333333333,,toulouse,
2008-05-23,80460,38,220.0,0.0277777777777778,,toulouse,
2008-06-13,58680,38,260.0,0.0277777777777778,,toulouse,
2008-06-27,4140,38,80.0,0.0055555555555555,,toulouse,
2008-06-06,25200,38,160.0,0.0166666666666667,,toulouse,
2008-05-30,43920,38,280.0,0.0611111111111111,,toulouse,
2008-05-16,1260,38,140.0,0.0111111111111111,,toulouse,
2008-06-20,4680,38,60.0,0.0055555555555555,,toulouse,
2008-06-13,66240,38,200.0,0.0333333333333333,,toulouse,
2008-05-30,45000,38,200.0,0.0277777777777778,,toulouse,
2008-06-06,56700,38,140.0,0.0277777777777778,,toulouse,
2008-06-13,42120,38,200.0,0.05,,toulouse,
2008-06-20,43020,38,420.0,0.05,,toulouse,
2008-06-20,64080,38,300.0,0.0722222222222222,,toulouse,
2008-06-06,45360,38,240.0,0.0333333333333333,,toulouse,
2008-06-20,47700,38,140.0,0.0166666666666667,,toulouse,
2008-05-16,45900,38,460.0,0.0555555555555556,,toulouse,
2008-05-30,47880,38,340.0,0.0444444444444444,,toulouse,
2008-06-06,44100,38,260.0,0.0333333333333333,,toulouse,
2008-06-27,27180,38,0.0,0.0,,toulouse,
2008-06-13,85140,38,180.0,0.0222222222222222,,toulouse,
2008-05-16,53280,38,272.0,0.144444444444444,,toulouse,
2008-06-27,57060,38,340.0,0.05,,toulouse,
2008-05-30,56340,38,300.0,0.0611111111111111,,toulouse,
2008-06-06,66240,38,240.0,0.0222222222222222,,toulouse,
2008-05-30,85500,38,0.0,0.0,,toulouse,
2008-06-06,77580,38,180.0,0.0111111111111111,,toulouse,
2008-06-27,26820,38,120.0,0.0388888888888889,,toulouse,
2008-06-13,42840,38,280.0,0.05,,toulouse,
2008-06-13,82620,38,340.0,0.0388888888888889,,toulouse,
2008-06-13,50040,38,300.0,0.0333333333333333,,toulouse,
2008-05-16,35460,38,220.0,0.0277777777777778,,toulouse,
2008-05-16,56700,38,300.0,0.0444444444444444,,toulouse,
2008-05-23,48060,38,280.0,0.0333333333333333,,toulouse,
2008-06-06,66600,38,280.0,0.0444444444444444,,toulouse,
2008-05-23,49500,38,220.0,0.0166666666666667,,toulouse,
2008-06-27,58500,38,220.0,0.0444444444444444,,toulouse,
2008-05-23,25380,38,180.0,0.0111111111111111,,toulouse,
2008-06-06,86220,38,160.0,0.0166666666666667,,toulouse,
2008-05-30,38880,38,310.0,0.0444444444444444,,toulouse,
2008-06-06,82800,38,320.0,0.0333333333333333,,toulouse,
2008-05-30,71640,38,0.0,0.0,,toulouse,
2008-05-16,64440,38,280.0,0.0555555555555556,,toulouse,
2008-05-30,53100,38,160.0,0.0333333333333333,,toulouse,
2008-05-23,28980,38,340.0,0.0333333333333333,,toulouse,
2008-06-13,40320,38,120.0,0.405555555555556,,toulouse,
2008-06-27,65340,38,220.0,0.0444444444444444,,toulouse,
2008-06-13,37800,38,280.0,0.0388888888888889,,toulouse,
2008-05-16,86220,38,340.0,0.0388888888888889,,toulouse,
2008-05-16,55080,38,240.0,0.0333333333333333,,toulouse,
2008-06-06,63180,38,240.0,0.1,,toulouse,
2008-06-27,41580,38,0.0,0.0,,toulouse,
2008-05-30,68760,38,160.0,0.0666666666666667,,toulouse,
2008-05-16,61380,38,180.0,0.0388888888888889,,toulouse,
2008-06-27,58680,38,360.0,0.0888888888888889,,toulouse,
2008-06-06,72180,38,200.0,0.0222222222222222,,toulouse,
2008-06-13,32580,38,380.0,0.0388888888888889,,toulouse,
2008-06-27,70740,38,240.0,0.0277777777777778,,toulouse,
2008-06-06,29160,38,220.0,0.0277777777777778,,toulouse,
2008-05-23,70560,38,300.0,0.0388888888888889,,toulouse,
2008-05-23,1080,38,200.0,0.0222222222222222,,toulouse,
2008-06-06,20160,38,100.0,0.0444444444444444,,toulouse,
2008-05-30,25380,38,60.0,0.0055555555555555,,toulouse,
2008-05-23,60480,38,280.0,0.1,,toulouse,
2008-05-23,75600,38,320.0,0.0277777777777778,,toulouse,
2008-05-30,84600,38,0.0,0.0,,toulouse,
2008-06-27,56520,38,140.0,0.0333333333333333,,toulouse,
2008-06-13,46260,38,200.0,0.0222222222222222,,toulouse,
2008-05-16,40860,38,260.0,0.0388888888888889,,toulouse,
2008-06-20,3240,38,220.0,0.0277777777777778,,toulouse,
2008-06-20,7560,38,160.0,0.0222222222222222,,toulouse,
2008-06-27,52020,38,480.0,0.0888888888888889,,toulouse,
2008-05-23,81540,38,280.0,0.0277777777777778,,toulouse,
2008-05-30,0,38,220.0,0.0222222222222222,,toulouse,
2008-06-06,18000,38,0.0,0.0,,toulouse,
2008-05-16,18540,38,0.0,0.0,,toulouse,
2008-05-30,11520,38,40.0,0.0055555555555555,,toulouse,
2008-06-27,86220,38,200.0,0.0222222222222222,,toulouse,
2008-06-06,60840,38,200.0,0.0277777777777778,,toulouse,
2008-06-13,23760,38,60.0,0.0055555555555555,,toulouse,
2008-05-23,30420,38,440.0,0.05,,toulouse,
2008-05-23,63540,38,200.0,0.0222222222222222,,toulouse,
2008-06-20,53820,38,420.0,0.0555555555555556,,toulouse,
2008-05-30,720,38,140.0,0.0055555555555555,,toulouse,
2008-06-20,17280,38,0.0,0.0,,toulouse,
2008-06-27,26640,38,180.0,0.0111111111111111,,toulouse,
2008-05-16,51480,38,280.0,0.0333333333333333,,toulouse,
2008-06-27,81540,38,320.0,0.0388888888888889,,toulouse,
2008-06-06,68400,38,400.0,0.0777777777777778,,toulouse,
2008-06-06,29700,38,260.0,0.0277777777777778,,toulouse,
2008-06-20,16560,38,0.0,0.0,,toulouse,
2008-05-16,48060,38,160.0,0.0277777777777778,,toulouse,
2008-06-06,48960,38,100.0,0.0111111111111111,,toulouse,
2008-05-16,35820,38,520.0,0.1,,toulouse,
2008-06-06,63360,38,340.0,0.05,,toulouse,
2008-06-13,82980,38,140.0,0.0222222222222222,,toulouse,
2008-06-27,70020,38,60.0,0.0055555555555555,,toulouse,
2008-06-27,43920,38,0.0,0.0,,toulouse,
2008-05-30,3780,38,80.0,0.0055555555555555,,toulouse,
2008-06-20,22140,38,80.0,0.0055555555555555,,toulouse,
2008-06-06,35280,38,280.0,0.0388888888888889,,toulouse,
2008-06-27,6120,38,60.0,0.0055555555555555,,toulouse,
2008-05-16,76320,38,220.0,0.0333333333333333,,toulouse,
2008-05-30,61380,38,480.0,0.105555555555556,,toulouse,
2008-05-16,38520,38,280.0,0.0277777777777778,,toulouse,
2008-06-13,46080,38,160.0,0.0277777777777778,,toulouse,
2008-06-20,63720,38,180.0,0.0333333333333333,,toulouse,
2008-05-30,21960,38,20.0,0.0055555555555555,,toulouse,
2008-05-16,75780,38,300.0,0.0388888888888889,,toulouse,
2008-05-23,50220,38,360.0,0.0444444444444444,,toulouse,
2008-06-20,13140,38,60.0,0.0055555555555555,,toulouse,
2008-06-27,11160,38,40.0,0.0055555555555555,,toulouse,
2008-06-06,21780,38,100.0,0.0055555555555555,,toulouse,
2008-06-06,67140,38,300.0,0.0388888888888889,,toulouse,
2008-05-30,70920,38,260.0,0.0722222222222222,,toulouse,
2008-05-30,82620,38,0.0,0.0,,toulouse,
2008-05-23,74880,38,120.0,0.0111111111111111,,toulouse,
2008-06-06,33120,38,240.0,0.0277777777777778,,toulouse,
2008-06-06,43200,38,200.0,0.0222222222222222,,toulouse,
2008-06-27,47880,38,300.0,0.0388888888888889,,toulouse,
2008-06-06,54000,38,180.0,0.0277777777777778,,toulouse,
2008-06-27,540,38,120.0,0.0111111111111111,,toulouse,
2008-05-16,49140,38,280.0,0.0388888888888889,,toulouse,
2008-05-23,71100,38,460.0,0.0833333333333333,,toulouse,
2008-05-30,28260,38,460.0,0.05,,toulouse,
2008-06-06,29520,38,460.0,0.0444444444444444,,toulouse,
2008-05-30,60300,38,240.0,0.0277777777777778,,toulouse,
2008-06-13,85680,38,160.0,0.0111111111111111,,toulouse,
2008-06-27,1260,38,140.0,0.0111111111111111,,toulouse,
2008-06-13,64080,38,220.0,0.0333333333333333,,toulouse,
2008-06-27,68400,38,260.0,0.0444444444444444,,toulouse,
2008-06-27,59760,38,280.0,0.122222222222222,,toulouse,
2008-06-06,22500,38,60.0,0.0111111111111111,,toulouse,
2008-05-30,41760,38,320.0,0.05,,toulouse,
2008-05-23,29700,38,300.0,0.0277777777777778,,toulouse,
2008-05-23,73980,38,220.0,0.0222222222222222,,toulouse,
2008-06-27,44820,38,0.0,0.0,,toulouse,
2008-06-13,41760,38,240.0,0.0277777777777778,,toulouse,
2008-05-30,65520,38,180.0,0.05,,toulouse,
2008-06-27,56700,38,240.0,0.0277777777777778,,toulouse,
2008-05-16,85320,38,380.0,0.05,,toulouse,
2008-05-30,64080,38,360.0,0.0666666666666667,,toulouse,
2008-06-06,52920,38,320.0,0.0388888888888889,,toulouse,
2008-06-06,37080,38,320.0,0.0444444444444444,,toulouse,
2008-06-20,46980,38,180.0,0.0222222222222222,,toulouse,
2008-06-06,5940,38,100.0,0.0055555555555555,,toulouse,
2008-06-27,18540,38,40.0,0.0055555555555555,,toulouse,
2008-06-27,3600,38,100.0,0.0111111111111111,,toulouse,
2008-06-20,49680,38,180.0,0.0222222222222222,,toulouse,
2008-05-30,52920,38,200.0,0.0277777777777778,,toulouse,
2008-06-13,23940,38,40.0,0.0055555555555555,,toulouse,
2008-05-23,75240,38,140.0,0.0111111111111111,,toulouse,
2008-05-16,68940,38,600.0,0.116666666666667,,toulouse,
2008-05-16,83160,38,200.0,0.0222222222222222,,toulouse,
2008-06-20,31500,38,440.0,0.05,,toulouse,
2008-06-06,3600,38,120.0,0.0111111111111111,,toulouse,
2008-05-23,53820,38,200.0,0.0277777777777778,,toulouse,
2008-05-23,55080,38,200.0,0.0277777777777778,,toulouse,
2008-05-23,70380,38,380.0,0.05,,toulouse,
2008-06-06,25560,38,100.0,0.0111111111111111,,toulouse,
2008-06-20,39600,38,80.0,0.0055555555555555,,toulouse,
2008-06-20,43920,38,280.0,0.0333333333333333,,toulouse,
2008-06-20,61740,38,280.0,0.0388888888888889,,toulouse,
2008-05-16,22860,38,40.0,0.0055555555555555,,toulouse,
2008-05-16,73800,38,260.0,0.0277777777777778,,toulouse,
2008-06-13,7740,38,60.0,0.0055555555555555,,toulouse,
2008-05-16,49320,38,260.0,0.0333333333333333,,toulouse,
2008-05-23,75060,38,340.0,0.0277777777777778,,toulouse,
2008-06-13,48600,38,140.0,0.0222222222222222,,toulouse,
2008-05-16,50580,38,280.0,0.0388888888888889,,toulouse,
2008-06-20,52380,38,240.0,0.0222222222222222,,toulouse,
2008-06-06,2340,38,160.0,0.0222222222222222,,toulouse,
2008-06-13,67860,38,180.0,0.0333333333333333,,toulouse,
2008-05-23,17820,38,80.0,0.0111111111111111,,toulouse,
2008-06-13,62820,38,240.0,0.0333333333333333,,toulouse,
2008-05-23,7020,38,80.0,0.0055555555555555,,toulouse,
2008-05-16,79200,38,260.0,0.0277777777777778,,toulouse,
2008-05-16,83700,38,180.0,0.0222222222222222,,toulouse,
2008-05-16,77580,38,300.0,0.0333333333333333,,toulouse,
2008-05-23,84600,38,300.0,0.0333333333333333,,toulouse,
2008-06-20,36000,38,560.0,0.0777777777777778,,toulouse,
2008-05-16,2340,38,160.0,0.0111111111111111,,toulouse,
2008-06-13,7200,38,100.0,0.0055555555555555,,toulouse,
2008-06-27,40680,38,0.0,0.0,,toulouse,
2008-05-30,63720,38,220.0,0.0388888888888889,,toulouse,
2008-05-30,22320,38,60.0,0.0166666666666667,,toulouse,
2008-05-23,54540,38,180.0,0.0222222222222222,,toulouse,
2008-06-13,38160,38,280.0,0.0388888888888889,,toulouse,
2008-06-27,50040,38,120.0,0.0111111111111111,,toulouse,
2008-06-06,61020,38,380.0,0.0777777777777778,,toulouse,
2008-05-23,38160,38,260.0,0.0222222222222222,,toulouse,
2008-05-30,48420,38,220.0,0.0277777777777778,,toulouse,
2008-06-20,57060,38,440.0,0.0833333333333333,,toulouse,
2008-06-27,76140,38,320.0,0.0277777777777778,,toulouse,
2008-06-13,31680,38,420.0,0.0388888888888889,,toulouse,
2008-06-27,75420,38,160.0,0.0166666666666667,,toulouse,
2008-05-30,30240,38,340.0,0.0444444444444444,,toulouse,
2008-06-27,41220,38,0.0,0.0,,toulouse,
2008-06-20,18720,38,140.0,0.0111111111111111,,toulouse,
2008-05-30,13680,38,60.0,0.0055555555555555,,toulouse,
2008-05-16,75600,38,300.0,0.0333333333333333,,toulouse,
2008-06-13,4140,38,220.0,0.0222222222222222,,toulouse,
2008-05-23,64440,38,240.0,0.0277777777777778,,toulouse,
2008-06-27,64440,38,440.0,0.0722222222222222,,toulouse,
2008-05-30,78480,38,0.0,0.0,,toulouse,
2008-05-16,30060,38,280.0,0.0277777777777778,,toulouse,
2008-05-30,13860,38,0.0,0.0,,toulouse,
2008-05-30,70200,38,220.0,0.0833333333333333,,toulouse,
2008-05-16,29700,38,280.0,0.0333333333333333,,toulouse,
2008-06-20,25920,38,140.0,0.0111111111111111,,toulouse,
2008-05-16,82440,38,180.0,0.0166666666666667,,toulouse,
2008-06-13,1800,38,180.0,0.0166666666666667,,toulouse,
2008-05-23,56700,38,180.0,0.0277777777777778,,toulouse,
2008-06-27,52200,38,300.0,0.105555555555556,,toulouse,
2008-05-23,59580,38,140.0,0.0166666666666667,,toulouse,
2008-06-27,32940,38,80.0,0.0055555555555555,,toulouse,
2008-06-27,23400,38,20.0,0.0055555555555555,,toulouse,
2008-06-13,23040,38,80.0,0.0111111111111111,,toulouse,
2008-06-27,52560,38,160.0,0.05,,toulouse,
2008-06-13,40680,38,240.0,0.0444444444444444,,toulouse,
2008-06-06,36540,38,180.0,0.0166666666666667,,toulouse,
2008-05-30,44100,38,220.0,0.0277777777777778,,toulouse,
2008-05-16,81900,38,160.0,0.0166666666666667,,toulouse,
2008-06-13,32760,38,280.0,0.0222222222222222,,toulouse,
2008-06-13,68400,38,380.0,0.0555555555555556,,toulouse,
2008-06-13,9720,38,0.0,0.0,,toulouse,
2008-05-30,61200,38,300.0,0.0611111111111111,,toulouse,
2008-06-13,80640,38,100.0,0.0055555555555555,,toulouse,
2008-05-16,66780,38,260.0,0.0388888888888889,,toulouse,
2008-06-20,12960,38,80.0,0.0111111111111111,,toulouse,
2008-06-06,60300,38,260.0,0.0611111111111111,,toulouse,
2008-06-06,62100,38,200.0,0.0166666666666667,,toulouse,
2008-05-23,20160,38,60.0,0.0111111111111111,,toulouse,
2008-06-13,80820,38,80.0,0.0055555555555555,,toulouse,
2008-06-06,26100,38,100.0,0.0055555555555555,,toulouse,
2008-06-27,33300,38,40.0,0.0055555555555555,,toulouse,
2008-06-13,3060,38,200.0,0.0277777777777778,,toulouse,
2008-05-23,3420,38,180.0,0.0222222222222222,,toulouse,
2008-05-23,35820,38,180.0,0.0166666666666667,,toulouse,
2008-06-06,27360,38,200.0,0.0277777777777778,,toulouse,
2008-06-27,69120,38,320.0,0.05,,toulouse,
2008-06-13,62460,38,180.0,0.0166666666666667,,toulouse,
2008-06-06,66420,38,360.0,0.0333333333333333,,toulouse,
2008-05-23,58680,38,220.0,0.0333333333333333,,toulouse,
2008-06-27,66240,38,180.0,0.0222222222222222,,toulouse,
2008-06-13,25920,38,60.0,0.0055555555555555,,toulouse,
2008-06-20,39960,38,120.0,0.0166666666666667,,toulouse,
2008-05-16,5400,38,60.0,0.0055555555555555,,toulouse,
2008-06-06,6300,38,80.0,0.0055555555555555,,toulouse,
2008-05-23,32220,38,340.0,0.05,,toulouse,
2008-05-30,30780,38,500.0,0.05,,toulouse,
2008-06-13,51840,38,200.0,0.0222222222222222,,toulouse,
2008-06-13,30240,38,280.0,0.0222222222222222,,toulouse,
2008-05-30,31320,38,320.0,0.0388888888888889,,toulouse,
2008-05-23,40860,38,340.0,0.0444444444444444,,toulouse,
2008-05-30,78300,38,0.0,0.0,,toulouse,
2008-06-13,180,38,170.0,0.0222222222222222,,toulouse,
2008-05-23,21780,38,0.0,0.0,,toulouse,
2008-06-13,48240,38,240.0,0.0333333333333333,,toulouse,
2008-06-27,32040,38,220.0,0.0333333333333333,,toulouse,
2008-05-23,61920,38,240.0,0.0222222222222222,,toulouse,
2008-05-30,36720,38,340.0,0.0388888888888889,,toulouse,
2008-06-20,32220,38,460.0,0.05,,toulouse,
2008-05-16,36720,38,200.0,0.0222222222222222,,toulouse,
2008-06-20,72180,38,0.0,0.0,,toulouse,
2008-06-20,71100,38,0.0,0.0,,toulouse,
2008-06-20,59940,38,160.0,0.0388888888888889,,toulouse,
2008-06-06,67320,38,180.0,0.0222222222222222,,toulouse,
2008-05-16,35280,38,200.0,0.0333333333333333,,toulouse,
2008-06-20,63180,38,220.0,0.0388888888888889,,toulouse,
2008-05-16,30420,38,400.0,0.0444444444444444,,toulouse,
2008-06-13,64620,38,240.0,0.0444444444444444,,toulouse,
2008-06-27,16740,38,0.0,0.0,,toulouse,
2008-05-16,19800,38,0.0,0.0,,toulouse,
2008-06-20,29340,38,460.0,0.0444444444444444,,toulouse,
2008-05-16,24480,38,100.0,0.0111111111111111,,toulouse,
2008-05-30,4140,38,140.0,0.0111111111111111,,toulouse,
2008-05-30,18900,38,60.0,0.0055555555555555,,toulouse,
2008-06-06,52200,38,300.0,0.0277777777777778,,toulouse,
2008-06-13,10620,38,80.0,0.0055555555555555,,toulouse,
2008-05-23,60120,38,320.0,0.0333333333333333,,toulouse,
2008-06-13,64440,38,220.0,0.0611111111111111,,toulouse,
2008-05-23,57960,38,240.0,0.0388888888888889,,toulouse,
2008-06-06,85320,38,340.0,0.0388888888888889,,toulouse,
2008-06-20,79020,38,340.0,0.0388888888888889,,toulouse,
2008-06-13,72720,38,260.0,0.0277777777777778,,toulouse,
2008-05-16,60480,38,220.0,0.0222222222222222,,toulouse,
2008-06-13,30060,38,360.0,0.0388888888888889,,toulouse,
2008-05-23,25740,38,80.0,0.0111111111111111,,toulouse,
2008-05-16,43920,38,240.0,0.0277777777777778,,toulouse,
2008-06-20,48420,38,260.0,0.0444444444444444,,toulouse,
2008-06-27,2700,38,80.0,0.0111111111111111,,toulouse,
2008-06-13,69480,38,300.0,0.0388888888888889,,toulouse,
2008-06-20,6480,38,60.0,0.0055555555555555,,toulouse,
2008-05-16,9000,38,60.0,0.0055555555555555,,toulouse,
2008-06-27,61920,38,320.0,0.0833333333333333,,toulouse,
2008-05-23,37980,38,100.0,0.0055555555555555,,toulouse,
2008-06-27,7740,38,60.0,0.0055555555555555,,toulouse,
2008-06-13,84060,38,280.0,0.0277777777777778,,toulouse,
2008-06-20,6840,38,160.0,0.0166666666666667,,toulouse,
2008-05-30,50760,38,300.0,0.0388888888888889,,toulouse,
2008-06-06,6120,38,120.0,0.0111111111111111,,toulouse,
2008-06-13,52560,38,340.0,0.0777777777777778,,toulouse,
2008-05-23,45900,38,180.0,0.0111111111111111,,toulouse,
2008-06-27,57600,38,200.0,0.0388888888888889,,toulouse,
2008-05-16,21060,38,0.0,0.0,,toulouse,
2008-06-13,71280,38,260.0,0.0444444444444444,,toulouse,
2008-06-06,45720,38,220.0,0.0333333333333333,,toulouse,
2008-05-30,57420,38,100.0,0.0111111111111111,,toulouse,
2008-05-23,22140,38,40.0,0.0055555555555555,,toulouse,
2008-05-16,6300,38,60.0,0.0055555555555555,,toulouse,
2008-06-06,45540,38,260.0,0.0388888888888889,,toulouse,
2008-06-20,14220,38,0.0,0.0,,toulouse,
2008-06-27,8280,38,120.0,0.0222222222222222,,toulouse,
2008-05-23,74340,38,240.0,0.0277777777777778,,toulouse,
2008-06-27,85320,38,180.0,0.0166666666666667,,toulouse,
2008-06-20,56160,38,240.0,0.0277777777777778,,toulouse,
2008-06-06,38700,38,420.0,0.0611111111111111,,toulouse,
2008-06-06,78840,38,220.0,0.0222222222222222,,toulouse,
2008-06-06,56880,38,280.0,0.0444444444444444,,toulouse,
2008-06-27,50760,38,300.0,0.0444444444444444,,toulouse,
2008-05-16,36000,38,360.0,0.0777777777777778,,toulouse,
2008-06-13,33120,38,120.0,0.0111111111111111,,toulouse,
2008-05-30,62280,38,280.0,0.0388888888888889,,toulouse,
2008-05-23,68580,38,200.0,0.0222222222222222,,toulouse,
2008-06-20,45360,38,420.0,0.0555555555555556,,toulouse,
2008-05-16,45000,38,340.0,0.0444444444444444,,toulouse,
2008-06-06,59940,38,220.0,0.0388888888888889,,toulouse,
2008-05-16,68400,38,620.0,0.1,,toulouse,
2008-05-16,50400,38,280.0,0.0388888888888889,,toulouse,
2008-05-16,78300,38,220.0,0.0222222222222222,,toulouse,
2008-06-06,37980,38,400.0,0.0555555555555556,,toulouse,
2008-05-16,55440,38,160.0,0.0222222222222222,,toulouse,
2008-06-13,10440,38,60.0,0.0055555555555555,,toulouse,
